number,value,datetime_start,datetime_complete,duration,params_crossover_name,params_crossover_probability,params_elitism_rate,params_mutation_name,params_mutation_probability,params_selection_type,params_vehicle_construction,system_attrs_grid_id,system_attrs_search_space,state
204,27357.65,2026-06-03 03:43:41.723671,2026-06-03 03:44:16.023476,0 days 00:00:34.299805,PMXCrossover,0.75,0.10,InsertMutation,0.05,roulette_wheel,random,204,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
205,27976.97,2026-06-03 03:44:16.023780,2026-06-03 03:44:22.571531,0 days 00:00:06.547751,PMXCrossover,0.75,0.10,InsertMutation,0.10,binary_tournament,random,205,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
206,25290.48,2026-06-03 03:44:22.571800,2026-06-03 03:44:34.570827,0 days 00:00:11.999027,OXCrossover,0.90,0.20,SwapMutation,0.05,binary_tournament,random,206,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
207,26771.49,2026-06-03 03:44:34.571148,2026-06-03 03:45:46.356786,0 days 00:01:11.785638,OXCrossover,0.75,0.10,InsertMutation,0.05,roulette_wheel,bellman_split,207,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
208,29421.40,2026-06-03 03:45:46.357129,2026-06-03 03:45:54.254515,0 days 00:00:07.897386,CXCrossover,0.75,0.10,SwapMutation,0.05,binary_tournament,random,208,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
209,29768.81,2026-06-03 03:45:54.254794,2026-06-03 03:46:02.126000,0 days 00:00:07.871206,CXCrossover,0.80,0.20,InsertMutation,0.01,binary_tournament,random,209,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
210,24903.34,2026-06-03 03:46:02.126421,2026-06-03 03:46:50.486761,0 days 00:00:48.360340,OXCrossover,0.85,0.10,InsertMutation,0.10,binary_tournament,bellman_split,210,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
211,29475.65,2026-06-03 03:46:50.487205,2026-06-03 03:47:36.461975,0 days 00:00:45.974770,CXCrossover,0.90,0.10,InsertMutation,0.10,binary_tournament,bellman_split,211,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
212,28723.44,2026-06-03 03:47:36.462556,2026-06-03 03:48:21.937258,0 days 00:00:45.474702,CXCrossover,0.85,0.20,SwapMutation,0.10,binary_tournament,bellman_split,212,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
213,26677.47,2026-06-03 03:48:21.937556,2026-06-03 03:48:52.523735,0 days 00:00:30.586179,PMXCrossover,0.75,0.20,SwapMutation,0.01,roulette_wheel,random,213,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
214,30646.70,2026-06-03 03:48:52.524057,2026-06-03 03:49:24.581502,0 days 00:00:32.057445,CXCrossover,0.75,0.20,SwapMutation,0.01,roulette_wheel,random,214,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
215,25918.68,2026-06-03 03:49:24.581830,2026-06-03 03:50:40.545909,0 days 00:01:15.964079,OXCrossover,0.75,0.10,SwapMutation,0.05,roulette_wheel,bellman_split,215,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
216,29710.63,2026-06-03 03:50:40.546446,2026-06-03 03:50:49.894369,0 days 00:00:09.347923,CXCrossover,0.80,0.20,InsertMutation,0.10,binary_tournament,random,216,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
217,27700.58,2026-06-03 03:50:49.894666,2026-06-03 03:51:26.949680,0 days 00:00:37.055014,CXCrossover,0.85,0.10,SwapMutation,0.05,roulette_wheel,random,217,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
218,28589.79,2026-06-03 03:51:26.949982,2026-06-03 03:52:10.023029,0 days 00:00:43.073047,CXCrossover,0.85,0.10,InsertMutation,0.05,binary_tournament,bellman_split,218,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
219,28599.93,2026-06-03 03:52:10.023328,2026-06-03 03:52:19.177399,0 days 00:00:09.154071,CXCrossover,0.90,0.10,InsertMutation,0.10,binary_tournament,random,219,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
220,25114.39,2026-06-03 03:52:19.177673,2026-06-03 03:53:36.562740,0 days 00:01:17.385067,OXCrossover,0.90,0.20,SwapMutation,0.10,roulette_wheel,bellman_split,220,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
221,24890.55,2026-06-03 03:53:36.563065,2026-06-03 03:53:47.741762,0 days 00:00:11.178697,OXCrossover,0.75,0.20,SwapMutation,0.05,binary_tournament,random,221,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
222,26701.84,2026-06-03 03:53:47.742085,2026-06-03 03:55:01.544237,0 days 00:01:13.802152,PMXCrossover,0.90,0.10,SwapMutation,0.05,roulette_wheel,bellman_split,222,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
223,25151.66,2026-06-03 03:55:01.544561,2026-06-03 03:55:07.950552,0 days 00:00:06.405991,PMXCrossover,0.85,0.20,InsertMutation,0.05,binary_tournament,random,223,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
224,26146.99,2026-06-03 03:55:07.950851,2026-06-03 03:55:43.865629,0 days 00:00:35.914778,PMXCrossover,0.90,0.10,InsertMutation,0.10,roulette_wheel,random,224,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
225,25760.10,2026-06-03 03:55:43.865924,2026-06-03 03:56:55.788502,0 days 00:01:11.922578,OXCrossover,0.75,0.10,SwapMutation,0.01,roulette_wheel,bellman_split,225,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
226,26750.04,2026-06-03 03:56:55.788821,2026-06-03 03:58:05.091593,0 days 00:01:09.302772,PMXCrossover,0.80,0.10,InsertMutation,0.10,roulette_wheel,bellman_split,226,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
227,27388.70,2026-06-03 03:58:05.091865,2026-06-03 03:58:47.445499,0 days 00:00:42.353634,CXCrossover,0.80,0.20,SwapMutation,0.10,binary_tournament,bellman_split,227,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
228,25635.44,2026-06-03 03:58:47.445813,2026-06-03 03:58:52.922562,0 days 00:00:05.476749,PMXCrossover,0.80,0.10,InsertMutation,0.01,binary_tournament,random,228,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
229,22191.43,2026-06-03 03:58:52.922920,2026-06-03 03:59:46.131831,0 days 00:00:53.208911,OXCrossover,0.90,0.10,SwapMutation,0.01,binary_tournament,bellman_split,229,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
230,26395.04,2026-06-03 03:59:46.132125,2026-06-03 04:00:25.981937,0 days 00:00:39.849812,OXCrossover,0.90,0.20,SwapMutation,0.05,roulette_wheel,random,230,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
231,24959.00,2026-06-03 04:00:25.982363,2026-06-03 04:00:36.064101,0 days 00:00:10.081738,OXCrossover,0.80,0.20,SwapMutation,0.01,binary_tournament,random,231,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
232,27629.75,2026-06-03 04:00:36.064402,2026-06-03 04:01:14.205383,0 days 00:00:38.140981,CXCrossover,0.85,0.10,SwapMutation,0.10,roulette_wheel,random,232,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
233,25065.25,2026-06-03 04:01:14.205699,2026-06-03 04:01:24.696593,0 days 00:00:10.490894,OXCrossover,0.85,0.20,SwapMutation,0.01,binary_tournament,random,233,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
234,29084.77,2026-06-03 04:01:24.696895,2026-06-03 04:02:35.643468,0 days 00:01:10.946573,CXCrossover,0.80,0.10,InsertMutation,0.01,roulette_wheel,bellman_split,234,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
235,26241.06,2026-06-03 04:02:35.644049,2026-06-03 04:03:45.241720,0 days 00:01:09.597671,PMXCrossover,0.80,0.10,InsertMutation,0.05,roulette_wheel,bellman_split,235,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
236,25994.50,2026-06-03 04:03:45.242018,2026-06-03 04:04:55.815642,0 days 00:01:10.573624,PMXCrossover,0.90,0.20,InsertMutation,0.01,roulette_wheel,bellman_split,236,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
237,24113.89,2026-06-03 04:04:55.815961,2026-06-03 04:05:40.716435,0 days 00:00:44.900474,OXCrossover,0.80,0.20,SwapMutation,0.01,binary_tournament,bellman_split,237,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
238,24872.89,2026-06-03 04:05:40.716730,2026-06-03 04:06:23.966136,0 days 00:00:43.249406,PMXCrossover,0.90,0.20,SwapMutation,0.01,binary_tournament,bellman_split,238,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
239,29346.75,2026-06-03 04:06:23.966454,2026-06-03 04:06:59.729435,0 days 00:00:35.762981,PMXCrossover,0.90,0.10,SwapMutation,0.01,roulette_wheel,random,239,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
240,29605.84,2026-06-03 04:06:59.729775,2026-06-03 04:07:35.923389,0 days 00:00:36.193614,CXCrossover,0.80,0.10,InsertMutation,0.05,roulette_wheel,random,240,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
241,26108.07,2026-06-03 04:07:35.923708,2026-06-03 04:08:07.793808,0 days 00:00:31.870100,PMXCrossover,0.75,0.20,InsertMutation,0.10,roulette_wheel,random,241,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
